symbol|date|dividends
CW|2017-12-31|0.56
CW|2018-12-31|0.6
CW|2019-12-31|0.66
CW|2020-12-31|0.68
CW|2021-12-31|0.71
CW|2022-12-31|0.75
CW|2023-12-31|0.79
CW|2024-12-31|0.83
CAG|1985-12-31|0.040381
CAG|1986-12-31|0.077389
CAG|1987-12-31|0.104108
CAG|1988-12-31|0.1198439999999999
CAG|1989-12-31|0.125552
CAG|1990-12-31|0.16135
CAG|1991-12-31|0.16887
CAG|1992-12-31|0.2178979999999999
CAG|1993-12-31|0.250972
CAG|1994-12-31|0.291051
CAG|1995-12-31|0.335409
CAG|1996-12-31|0.476265
CAG|1997-12-31|0.4404679999999999
CAG|1998-12-31|0.5073920000000001
CAG|1999-12-31|0.574318
CAG|2000-12-31|0.651362
CAG|2001-12-31|0.69105
CAG|2002-12-31|0.741633
CAG|2003-12-31|0.781323
CAG|2004-12-31|0.819456
CAG|2005-12-31|0.849804
CAG|2006-12-31|0.632685
CAG|2007-12-31|0.568094
CAG|2008-12-31|0.59144
CAG|2009-12-31|0.5992219999999999
CAG|2010-12-31|0.645914
CAG|2011-12-31|0.723734
CAG|2012-12-31|0.754863
CAG|2013-12-31|0.778212
CAG|2014-12-31|0.778212
CAG|2015-12-31|0.778212
CAG|2016-12-31|0.778212
CAG|2017-12-31|0.8260000000000001
CAG|2018-12-31|0.852
CAG|2019-12-31|0.852
CAG|2020-12-31|0.914
CAG|2021-12-31|1.1760000000000002
CAG|2022-12-31|1.286
CAG|2023-12-31|1.36
CAG|2024-12-31|1.4
CAG|2025-12-31|0.35
FTI|2008-12-31|1.165179
FTI|2009-12-31|0.0
FTI|2010-12-31|0.0
FTI|2011-12-31|0.0
FTI|2012-12-31|0.0
FTI|2013-12-31|0.0
FTI|2014-12-31|0.0
FTI|2015-12-31|0.0
FTI|2016-12-31|0.0
FTI|2017-12-31|0.096726
FTI|2018-12-31|0.386904
FTI|2019-12-31|0.386904
FTI|2020-12-31|0.096726
FTI|2021-12-31|0.0
FTI|2022-12-31|0.0
FTI|2023-12-31|0.1
FTI|2024-12-31|0.2
REG|1994-12-31|1.375
REG|1995-12-31|1.58
REG|1996-12-31|1.62
REG|1997-12-31|1.68
REG|1998-12-31|1.76
REG|1999-12-31|1.84
REG|2000-12-31|1.92
REG|2001-12-31|2.0
REG|2002-12-31|2.04
REG|2003-12-31|2.08
REG|2004-12-31|2.12
REG|2005-12-31|2.2
REG|2006-12-31|2.38
REG|2007-12-31|2.64
REG|2008-12-31|2.9
REG|2009-12-31|2.114
REG|2010-12-31|1.852
REG|2011-12-31|1.852
REG|2012-12-31|1.852
REG|2013-12-31|1.852
REG|2014-12-31|1.88
REG|2015-12-31|1.94
REG|2016-12-31|2.0
REG|2017-12-31|2.1
REG|2018-12-31|2.22
REG|2019-12-31|2.34
REG|2020-12-31|2.38
REG|2021-12-31|2.41
REG|2022-12-31|2.525
REG|2023-12-31|2.62
REG|2024-12-31|2.715
PKX|1994-12-31|0.045
PKX|1995-12-31|0.055
PKX|1996-12-31|0.282
PKX|1997-12-31|0.058
PKX|1998-12-31|0.166
PKX|1999-12-31|0.279
PKX|2000-12-31|0.218
PKX|2001-12-31|0.48
PKX|2002-12-31|0.21
PKX|2003-12-31|0.736
PKX|2004-12-31|1.401
PKX|2005-12-31|0.374
PKX|2006-12-31|0.0
PKX|2007-12-31|2.655
PKX|2008-12-31|0.0
PKX|2009-12-31|0.0
PKX|2010-12-31|2.116
PKX|2011-12-31|1.739
PKX|2012-12-31|1.695
PKX|2013-12-31|0.0
PKX|2014-12-31|0.0
PKX|2015-12-31|0.0
PKX|2016-12-31|0.0
PKX|2017-12-31|0.0
PKX|2018-12-31|0.0
PKX|2019-12-31|0.0
PKX|2020-12-31|0.0
PKX|2021-12-31|0.0
PKX|2022-12-31|0.0
PKX|2023-12-31|0.0
PKX|2024-12-31|0.941
UNM|1987-12-31|0.075
UNM|1988-12-31|0.1149999999999999
UNM|1989-12-31|0.1425
UNM|1990-12-31|0.1875
UNM|1991-12-31|0.245
UNM|1992-12-31|0.354
UNM|1993-12-31|0.3825
UNM|1994-12-31|0.4599999999999999
UNM|1995-12-31|0.5175000000000001
UNM|1996-12-31|0.545
UNM|1997-12-31|0.889
UNM|1998-12-31|0.586
UNM|1999-12-31|0.592
UNM|2000-12-31|0.592
UNM|2001-12-31|0.592
UNM|2002-12-31|0.592
UNM|2003-12-31|0.373
UNM|2004-12-31|0.3
UNM|2005-12-31|0.3
UNM|2006-12-31|0.3
UNM|2007-12-31|0.3
UNM|2008-12-31|0.3
UNM|2009-12-31|0.316
UNM|2010-12-31|0.352
UNM|2011-12-31|0.396
UNM|2012-12-31|0.47
UNM|2013-12-31|0.55
UNM|2014-12-31|0.62
UNM|2015-12-31|0.7
UNM|2016-12-31|0.77
UNM|2017-12-31|0.8600000000000001
UNM|2018-12-31|0.98
UNM|2019-12-31|1.09
UNM|2020-12-31|1.14
UNM|2021-12-31|1.17
UNM|2022-12-31|1.26
UNM|2023-12-31|1.39
UNM|2024-12-31|1.5699999999999998
UNM|2025-12-31|0.42
JHX|2001-12-31|0.05
JHX|2002-12-31|0.25
JHX|2003-12-31|0.3776
JHX|2004-12-31|0.03
JHX|2005-12-31|0.1
JHX|2006-12-31|0.09
JHX|2007-12-31|0.27
JHX|2008-12-31|0.08
JHX|2009-12-31|0.0
JHX|2010-12-31|0.0
JHX|2011-12-31|0.04
JHX|2012-12-31|0.43
JHX|2013-12-31|0.45
JHX|2014-12-31|0.88
JHX|2015-12-31|0.49
JHX|2016-12-31|0.39
JHX|2017-12-31|0.38
JHX|2018-12-31|0.4
JHX|2019-12-31|0.36
JHX|2020-12-31|0.0
JHX|2021-12-31|1.1
JHX|2022-12-31|0.3
AMCR|2014-12-31|0.395
AMCR|2015-12-31|0.197
AMCR|2016-12-31|0.413
AMCR|2017-12-31|0.6739999999999999
AMCR|2018-12-31|0.4409999999999999
AMCR|2019-12-31|0.564
AMCR|2020-12-31|0.463
AMCR|2021-12-31|0.474
AMCR|2022-12-31|0.483
AMCR|2023-12-31|0.494
AMCR|2024-12-31|0.503
BZLFY|2007-12-31|0.0606
BZLFY|2008-12-31|0.3048
BZLFY|2009-12-31|0.3067999999999999
BZLFY|2010-12-31|0.1664
BZLFY|2011-12-31|0.2581
BZLFY|2012-12-31|0.3615
BZLFY|2013-12-31|0.3079
BZLFY|2014-12-31|0.5489999999999999
BZLFY|2015-12-31|0.5609999999999999
BZLFY|2016-12-31|0.3545
BZLFY|2017-12-31|0.4499999999999999
BZLFY|2018-12-31|0.539
BZLFY|2019-12-31|0.5585
BZLFY|2020-12-31|0.6799999999999999
BZLFY|2021-12-31|0.3785
BZLFY|2022-12-31|0.6445000000000001
BZLFY|2023-12-31|0.5035000000000001
BZLFY|2024-12-31|0.5800000000000001
ELS|1993-12-31|0.215
ELS|1994-12-31|0.283875
ELS|1995-12-31|0.295
ELS|1996-12-31|0.305
ELS|1997-12-31|0.33
ELS|1998-12-31|0.362
ELS|1999-12-31|0.3865
ELS|2000-12-31|0.4125
ELS|2001-12-31|0.445
ELS|2002-12-31|0.475
ELS|2003-12-31|0.3712499999999999
ELS|2004-12-31|2.013
ELS|2005-12-31|0.025
ELS|2006-12-31|0.075
ELS|2007-12-31|0.15
ELS|2008-12-31|0.2
ELS|2009-12-31|0.275
ELS|2010-12-31|0.3
ELS|2011-12-31|0.375
ELS|2012-12-31|0.438
ELS|2013-12-31|0.5
ELS|2014-12-31|0.65
ELS|2015-12-31|0.75
ELS|2016-12-31|0.85
ELS|2017-12-31|0.976
ELS|2018-12-31|1.1
ELS|2019-12-31|1.2255
ELS|2020-12-31|1.372
ELS|2021-12-31|1.452
ELS|2022-12-31|1.64
ELS|2023-12-31|1.792
ELS|2024-12-31|1.912
FMS|1998-12-31|0.093
FMS|1999-12-31|0.1035
FMS|2000-12-31|0.1105
FMS|2001-12-31|0.121
FMS|2002-12-31|0.1245
FMS|2003-12-31|0.1675
FMS|2004-12-31|0.2525
FMS|2005-12-31|0.239
FMS|2006-12-31|0.244
FMS|2007-12-31|0.3135
FMS|2008-12-31|0.416
FMS|2009-12-31|0.3745
FMS|2010-12-31|0.4075
FMS|2011-12-31|0.475
FMS|2012-12-31|0.4555
FMS|2013-12-31|0.49
FMS|2014-12-31|0.533
FMS|2015-12-31|0.438
FMS|2016-12-31|0.44
FMS|2017-12-31|0.514
FMS|2018-12-31|0.632
FMS|2019-12-31|0.655
FMS|2020-12-31|0.707
FMS|2021-12-31|0.834
FMS|2022-12-31|0.709
FMS|2023-12-31|0.618
FMS|2024-12-31|0.634
EDPFY|1998-12-31|1.423
EDPFY|1999-12-31|1.645
EDPFY|2000-12-31|1.25
EDPFY|2001-12-31|1.233
EDPFY|2002-12-31|1.047
EDPFY|2003-12-31|1.066
EDPFY|2004-12-31|1.075
EDPFY|2005-12-31|1.202
EDPFY|2006-12-31|1.208
EDPFY|2007-12-31|1.496
EDPFY|2008-12-31|1.987
EDPFY|2009-12-31|1.855
EDPFY|2010-12-31|2.175
EDPFY|2011-12-31|2.485
EDPFY|2012-12-31|2.407
EDPFY|2013-12-31|2.419
EDPFY|2014-12-31|2.536
EDPFY|2015-12-31|2.058
EDPFY|2016-12-31|2.094
EDPFY|2017-12-31|2.076
EDPFY|2018-12-31|2.35
EDPFY|2019-12-31|2.117
EDPFY|2020-12-31|2.056
EDPFY|2021-12-31|2.274
EDPFY|2022-12-31|2.091
EDPFY|2023-12-31|2.095
EDPFY|2024-12-31|2.078
SN|2023-12-31|1.08
RVTY|1983-12-31|0.0675
RVTY|1984-12-31|0.1
RVTY|1985-12-31|0.12
RVTY|1986-12-31|0.13
RVTY|1987-12-31|0.14
RVTY|1988-12-31|0.15
RVTY|1989-12-31|0.17
RVTY|1990-12-31|0.19
RVTY|1991-12-31|0.21
RVTY|1992-12-31|0.202
RVTY|1993-12-31|0.26
RVTY|1994-12-31|0.28
RVTY|1995-12-31|0.35
RVTY|1996-12-31|0.28
RVTY|1997-12-31|0.28
RVTY|1998-12-31|0.28
RVTY|1999-12-31|0.28
RVTY|2000-12-31|0.28
RVTY|2001-12-31|0.28
RVTY|2002-12-31|0.28
RVTY|2003-12-31|0.28
RVTY|2004-12-31|0.28
RVTY|2005-12-31|0.28
RVTY|2006-12-31|0.28
RVTY|2007-12-31|0.28
RVTY|2008-12-31|0.28
RVTY|2009-12-31|0.28
RVTY|2010-12-31|0.28
RVTY|2011-12-31|0.28
RVTY|2012-12-31|0.28
RVTY|2013-12-31|0.28
RVTY|2014-12-31|0.28
RVTY|2015-12-31|0.28
RVTY|2016-12-31|0.28
RVTY|2017-12-31|0.28
RVTY|2018-12-31|0.28
RVTY|2019-12-31|0.28
RVTY|2020-12-31|0.28
RVTY|2021-12-31|0.28
RVTY|2022-12-31|0.28
RVTY|2023-12-31|0.28
RVTY|2024-12-31|0.28
RVTY|2025-12-31|0.07
TXT|1973-12-31|0.03
TXT|1974-12-31|0.0
TXT|1975-12-31|0.0
TXT|1976-12-31|0.0
TXT|1977-12-31|0.0
TXT|1978-12-31|0.0
TXT|1979-12-31|0.0
TXT|1980-12-31|0.0
TXT|1981-12-31|0.0
TXT|1982-12-31|0.0
TXT|1983-12-31|0.0
TXT|1984-12-31|0.05625
TXT|1985-12-31|0.225
TXT|1986-12-31|0.225
TXT|1987-12-31|0.24375
TXT|1988-12-31|0.25
TXT|1989-12-31|0.25
TXT|1990-12-31|0.25
TXT|1991-12-31|0.2575
TXT|1992-12-31|0.28
TXT|1993-12-31|0.31
TXT|1994-12-31|0.35
TXT|1995-12-31|0.39
TXT|1996-12-31|0.44
TXT|1997-12-31|0.5
TXT|1998-12-31|0.8174999999999999
TXT|1999-12-31|0.65
TXT|2000-12-31|0.65
TXT|2001-12-31|0.975
TXT|2002-12-31|0.65
TXT|2003-12-31|0.65
TXT|2004-12-31|0.6625
TXT|2005-12-31|0.7
TXT|2006-12-31|0.776
TXT|2007-12-31|0.8480000000000001
TXT|2008-12-31|0.92
TXT|2009-12-31|0.08
TXT|2010-12-31|0.08
TXT|2011-12-31|0.08
TXT|2012-12-31|0.08
TXT|2013-12-31|0.08
TXT|2014-12-31|0.08
TXT|2015-12-31|0.08
TXT|2016-12-31|0.08
TXT|2017-12-31|0.08
TXT|2018-12-31|0.08
TXT|2019-12-31|0.08
TXT|2020-12-31|0.08
TXT|2021-12-31|0.08
TXT|2022-12-31|0.08
TXT|2023-12-31|0.08
TXT|2024-12-31|0.08
CNH|2014-12-31|0.240209
CNH|2015-12-31|0.18799
CNH|2016-12-31|0.146
CNH|2017-12-31|0.118
CNH|2018-12-31|0.172
CNH|2019-12-31|0.176675
CNH|2020-12-31|0.0
CNH|2021-12-31|0.114883
CNH|2022-12-31|0.302
CNH|2023-12-31|0.396
CNH|2024-12-31|0.47
WLMIY|2010-12-31|0.591
WLMIY|2011-12-31|0.428
WLMIY|2012-12-31|0.408
WLMIY|2013-12-31|0.439
WLMIY|2014-12-31|0.595
WLMIY|2015-12-31|0.589
WLMIY|2016-12-31|0.5760000000000001
WLMIY|2017-12-31|0.502
WLMIY|2018-12-31|0.784
WLMIY|2019-12-31|0.736
WLMIY|2020-12-31|0.959
WLMIY|2021-12-31|1.542
WLMIY|2022-12-31|1.215
WLMIY|2023-12-31|1.267
WLMIY|2024-12-31|1.272
GME|2012-12-31|0.2
GME|2013-12-31|0.275
GME|2014-12-31|0.33
GME|2015-12-31|0.36
GME|2016-12-31|0.37
GME|2017-12-31|0.38
GME|2018-12-31|0.38
GME|2019-12-31|0.095
APTV|2013-12-31|0.569992
APTV|2014-12-31|0.838224
APTV|2015-12-31|0.838224
APTV|2016-12-31|0.97234
APTV|2017-12-31|0.97234
APTV|2018-12-31|0.44
APTV|2019-12-31|0.88
APTV|2020-12-31|0.22
EVRG|1973-12-31|0.185
EVRG|1974-12-31|0.0
EVRG|1975-12-31|0.0
EVRG|1976-12-31|0.0
EVRG|1977-12-31|0.0
EVRG|1978-12-31|0.0
EVRG|1979-12-31|0.0
EVRG|1980-12-31|0.0
EVRG|1981-12-31|0.0
EVRG|1982-12-31|0.0
EVRG|1983-12-31|0.0
EVRG|1984-12-31|0.0
EVRG|1985-12-31|0.0
EVRG|1986-12-31|0.395
EVRG|1987-12-31|1.6495
EVRG|1988-12-31|1.72
EVRG|1989-12-31|1.76
EVRG|1990-12-31|1.8
EVRG|1991-12-31|1.5750000000000002
EVRG|1992-12-31|1.9
EVRG|1993-12-31|1.94
EVRG|1994-12-31|1.98
EVRG|1995-12-31|2.02
EVRG|1996-12-31|2.06
EVRG|1997-12-31|2.1
EVRG|1998-12-31|2.14
EVRG|1999-12-31|2.14
EVRG|2000-12-31|1.435
EVRG|2001-12-31|1.2
EVRG|2002-12-31|1.2
EVRG|2003-12-31|0.76
EVRG|2004-12-31|0.8
EVRG|2005-12-31|0.92
EVRG|2006-12-31|1.0
EVRG|2007-12-31|1.08
EVRG|2008-12-31|1.16
EVRG|2009-12-31|1.2
EVRG|2010-12-31|1.24
EVRG|2011-12-31|1.28
EVRG|2012-12-31|1.32
EVRG|2013-12-31|1.36
EVRG|2014-12-31|1.4
EVRG|2015-12-31|1.44
EVRG|2016-12-31|1.52
EVRG|2017-12-31|1.6
EVRG|2018-12-31|1.735
EVRG|2019-12-31|1.93
EVRG|2020-12-31|2.05
EVRG|2021-12-31|2.178
EVRG|2022-12-31|2.332
EVRG|2023-12-31|2.482
EVRG|2024-12-31|2.597
GGG|1987-12-31|0.005852
GGG|1988-12-31|0.01307
GGG|1989-12-31|0.015802
GGG|1990-12-31|0.018145
GGG|1991-12-31|0.014925
GGG|1992-12-31|0.02663
GGG|1993-12-31|0.0228249999999999
GGG|1994-12-31|0.143977
GGG|1995-12-31|0.026336
GGG|1996-12-31|0.032921
GGG|1997-12-31|0.027654
GGG|1998-12-31|0.043456
GGG|1999-12-31|0.043456
GGG|2000-12-31|0.055308
GGG|2001-12-31|0.05926
GGG|2002-12-31|0.065036
GGG|2003-12-31|0.073776
GGG|2004-12-31|0.624111
GGG|2005-12-31|0.173332
GGG|2006-12-31|0.193332
GGG|2007-12-31|0.22
GGG|2008-12-31|0.246668
GGG|2009-12-31|0.253332
GGG|2010-12-31|0.266668
GGG|2011-12-31|0.28
GGG|2012-12-31|0.3
GGG|2013-12-31|0.333332
GGG|2014-12-31|0.366668
GGG|2015-12-31|0.4
GGG|2016-12-31|0.44
GGG|2017-12-31|0.48
GGG|2018-12-31|0.532
GGG|2019-12-31|0.64
GGG|2020-12-31|0.7
GGG|2021-12-31|0.752
GGG|2022-12-31|0.84
GGG|2023-12-31|0.94
GGG|2024-12-31|1.02
GGG|2025-12-31|0.275
SWKS|2014-12-31|0.35
SWKS|2015-12-31|0.78
SWKS|2016-12-31|1.08
SWKS|2017-12-31|1.2000000000000002
SWKS|2018-12-31|1.4
SWKS|2019-12-31|1.64
SWKS|2020-12-31|1.88
SWKS|2021-12-31|2.12
SWKS|2022-12-31|2.3600000000000003
SWKS|2023-12-31|2.6
SWKS|2024-12-31|2.76
KKPNY|1996-12-31|0.7949999999999999
KKPNY|1997-12-31|0.4345
KKPNY|1998-12-31|14.039
KKPNY|1999-12-31|0.5575
KKPNY|2000-12-31|0.456
KKPNY|2001-12-31|0.0
KKPNY|2002-12-31|0.0
KKPNY|2003-12-31|0.0
KKPNY|2004-12-31|0.407
KKPNY|2005-12-31|0.522
KKPNY|2006-12-31|0.5840000000000001
KKPNY|2007-12-31|0.692
KKPNY|2008-12-31|0.8360000000000001
KKPNY|2009-12-31|0.8400000000000001
KKPNY|2010-12-31|0.993
KKPNY|2011-12-31|1.538
KKPNY|2012-12-31|0.893
KKPNY|2013-12-31|1.368
KKPNY|2014-12-31|0.025
KKPNY|2015-12-31|0.133
KKPNY|2016-12-31|0.438
KKPNY|2017-12-31|0.134
KKPNY|2018-12-31|0.106
KKPNY|2019-12-31|0.047
KKPNY|2020-12-31|0.142
KKPNY|2021-12-31|0.158
KKPNY|2022-12-31|0.151
KKPNY|2023-12-31|0.16
KKPNY|2024-12-31|0.179
DOC|1987-12-31|0.56011
DOC|1988-12-31|0.599727
DOC|1989-12-31|0.6452640000000001
DOC|1990-12-31|0.690801
DOC|1991-12-31|0.736339
DOC|1992-12-31|0.7852910000000001
DOC|1993-12-31|0.839709
DOC|1994-12-31|0.901639
DOC|1995-12-31|0.974499
DOC|1996-12-31|1.047359
DOC|1997-12-31|1.120219
DOC|1998-12-31|1.193078
DOC|1999-12-31|1.265938
DOC|2000-12-31|1.3387980000000002
DOC|2001-12-31|1.411658
DOC|2002-12-31|1.484517
DOC|2003-12-31|1.51184
DOC|2004-12-31|1.522313
DOC|2005-12-31|1.530056
DOC|2006-12-31|1.548268
DOC|2007-12-31|1.621128
DOC|2008-12-31|1.65756
DOC|2009-12-31|1.675776
DOC|2010-12-31|1.693988
DOC|2011-12-31|1.748632
DOC|2012-12-31|1.821492
DOC|2013-12-31|1.912568
DOC|2014-12-31|1.985428
DOC|2015-12-31|2.058288
DOC|2016-12-31|1.941037
DOC|2017-12-31|1.48
DOC|2018-12-31|1.48
DOC|2019-12-31|1.48
DOC|2020-12-31|1.48
DOC|2021-12-31|1.2
DOC|2022-12-31|1.2
DOC|2023-12-31|1.2
DOC|2024-12-31|1.2
ACM|2022-12-31|0.6
ACM|2023-12-31|0.72
ACM|2024-12-31|0.88
ACM|2025-12-31|0.26
BSY|2020-12-31|0.03
BSY|2021-12-31|0.12
BSY|2022-12-31|0.12
BSY|2023-12-31|0.2
BSY|2024-12-31|0.24
ARCC|2004-12-31|0.295567
ARCC|2005-12-31|1.280788
ARCC|2006-12-31|1.634384
ARCC|2007-12-31|1.647734
ARCC|2008-12-31|1.673793
ARCC|2009-12-31|1.47
ARCC|2010-12-31|1.4
ARCC|2011-12-31|1.41
ARCC|2012-12-31|1.6
ARCC|2013-12-31|1.57
ARCC|2014-12-31|1.57
ARCC|2015-12-31|1.57
ARCC|2016-12-31|1.52
ARCC|2017-12-31|1.52
ARCC|2018-12-31|1.54
ARCC|2019-12-31|1.68
ARCC|2020-12-31|1.6
ARCC|2021-12-31|1.62
ARCC|2022-12-31|1.87
ARCC|2023-12-31|1.92
ARCC|2024-12-31|1.92
MORN|2010-12-31|0.05
MORN|2011-12-31|0.15
MORN|2012-12-31|0.525
MORN|2013-12-31|0.375
MORN|2014-12-31|0.68
MORN|2015-12-31|0.76
MORN|2016-12-31|0.88
MORN|2017-12-31|0.92
MORN|2018-12-31|1.0
MORN|2019-12-31|1.12
MORN|2020-12-31|1.515
MORN|2021-12-31|0.945
MORN|2022-12-31|1.44
MORN|2023-12-31|1.5
MORN|2024-12-31|1.62
MORN|2025-12-31|0.455
RGA|2008-12-31|0.09
RGA|2009-12-31|0.36
RGA|2010-12-31|0.6
RGA|2011-12-31|0.6
RGA|2012-12-31|0.84
RGA|2013-12-31|1.08
RGA|2014-12-31|1.26
RGA|2015-12-31|1.4
RGA|2016-12-31|1.56
RGA|2017-12-31|1.82
RGA|2018-12-31|2.2
RGA|2019-12-31|2.6
RGA|2020-12-31|2.8
RGA|2021-12-31|2.86
RGA|2022-12-31|3.06
RGA|2023-12-31|3.3
RGA|2024-12-31|3.48
WLK|2004-12-31|0.01
WLK|2005-12-31|0.049
WLK|2006-12-31|0.068
WLK|2007-12-31|0.09
WLK|2008-12-31|0.103
WLK|2009-12-31|0.111
WLK|2010-12-31|0.122
WLK|2011-12-31|0.138
WLK|2012-12-31|2.137
WLK|2013-12-31|0.413
WLK|2014-12-31|0.5820000000000001
WLK|2015-12-31|0.694
WLK|2016-12-31|0.746
WLK|2017-12-31|0.802
WLK|2018-12-31|0.92
WLK|2019-12-31|1.026
WLK|2020-12-31|1.066
WLK|2021-12-31|1.136
WLK|2022-12-31|1.31
WLK|2023-12-31|1.714
WLK|2024-12-31|2.05
RS|1994-12-31|0.005556
RS|1995-12-31|0.022224
RS|1996-12-31|0.026668
RS|1997-12-31|0.03889
RS|1998-12-31|0.08
RS|1999-12-31|0.090001
RS|2000-12-31|0.11
RS|2001-12-31|0.12
RS|2002-12-31|0.12
RS|2003-12-31|0.12
RS|2004-12-31|0.13
RS|2005-12-31|0.19
RS|2006-12-31|0.22
RS|2007-12-31|0.32
RS|2008-12-31|0.4
RS|2009-12-31|0.4
RS|2010-12-31|0.4
RS|2011-12-31|0.48
RS|2012-12-31|0.8
RS|2013-12-31|1.26
RS|2014-12-31|1.4
RS|2015-12-31|1.6
RS|2016-12-31|1.65
RS|2017-12-31|1.8
RS|2018-12-31|2.0
RS|2019-12-31|2.2
RS|2020-12-31|2.5
RS|2021-12-31|2.752
RS|2022-12-31|3.5
RS|2023-12-31|4.0
RS|2024-12-31|4.4
CASY|1990-12-31|0.0125
CASY|1991-12-31|0.0275
CASY|1992-12-31|0.03
CASY|1993-12-31|0.0335
CASY|1994-12-31|0.03925
CASY|1995-12-31|0.045
CASY|1996-12-31|0.05
CASY|1997-12-31|0.055
CASY|1998-12-31|0.06
CASY|1999-12-31|0.06
CASY|2000-12-31|0.07
CASY|2001-12-31|0.08
CASY|2002-12-31|0.1
CASY|2003-12-31|0.12
CASY|2004-12-31|0.15
CASY|2005-12-31|0.1699999999999999
CASY|2006-12-31|0.19
CASY|2007-12-31|0.23
CASY|2008-12-31|0.28
CASY|2009-12-31|0.32
CASY|2010-12-31|0.405
CASY|2011-12-31|0.5700000000000001
CASY|2012-12-31|0.63
CASY|2013-12-31|0.69
CASY|2014-12-31|0.76
CASY|2015-12-31|0.8400000000000001
CASY|2016-12-31|0.92
CASY|2017-12-31|1.0
CASY|2018-12-31|1.1
CASY|2019-12-31|1.22
CASY|2020-12-31|1.28
CASY|2021-12-31|1.37
CASY|2022-12-31|1.46
CASY|2023-12-31|1.62
CASY|2024-12-31|1.86
CASY|2025-12-31|0.5
RL|2003-12-31|0.15
RL|2004-12-31|0.2
RL|2005-12-31|0.2
RL|2006-12-31|0.2
RL|2007-12-31|0.2
RL|2008-12-31|0.2
RL|2009-12-31|0.25
RL|2010-12-31|0.4
RL|2011-12-31|0.8
RL|2012-12-31|1.4
RL|2013-12-31|2.0500000000000003
RL|2014-12-31|1.8
RL|2015-12-31|2.0
RL|2016-12-31|2.0
RL|2017-12-31|2.0
RL|2018-12-31|2.375
RL|2019-12-31|2.689
RL|2020-12-31|0.688
RL|2021-12-31|2.064
RL|2022-12-31|2.938
RL|2023-12-31|3.0
RL|2024-12-31|3.225
VTRS|1986-12-31|0.007407
VTRS|1987-12-31|0.014814
VTRS|1988-12-31|0.011111
VTRS|1989-12-31|0.014814
VTRS|1990-12-31|0.022221
VTRS|1991-12-31|0.029628
VTRS|1992-12-31|0.0325919999999999
VTRS|1993-12-31|0.041482
VTRS|1994-12-31|0.056297
VTRS|1995-12-31|0.065186
VTRS|1996-12-31|0.071112
VTRS|1997-12-31|0.071112
VTRS|1998-12-31|0.071112
VTRS|1999-12-31|0.071112
VTRS|2000-12-31|0.071112
VTRS|2001-12-31|0.071112
VTRS|2002-12-31|0.075556
VTRS|2003-12-31|0.096
VTRS|2004-12-31|0.12
VTRS|2005-12-31|0.21
VTRS|2006-12-31|0.24
VTRS|2007-12-31|0.12
VTRS|2008-12-31|0.0
VTRS|2009-12-31|0.0
VTRS|2010-12-31|0.0
VTRS|2011-12-31|0.0
VTRS|2012-12-31|0.0
VTRS|2013-12-31|0.0
VTRS|2014-12-31|0.0
VTRS|2015-12-31|0.0
VTRS|2016-12-31|0.0
VTRS|2017-12-31|0.0
VTRS|2018-12-31|0.0
VTRS|2019-12-31|0.0
VTRS|2020-12-31|0.0
VTRS|2021-12-31|0.33
VTRS|2022-12-31|0.48
VTRS|2023-12-31|0.48
VTRS|2024-12-31|0.48
BAP|1996-12-31|0.341299
BAP|1997-12-31|0.36457
BAP|1998-12-31|0.433109
BAP|1999-12-31|0.192493
BAP|2000-12-31|0.096246
BAP|2001-12-31|0.2887389999999999
BAP|2002-12-31|0.192493
BAP|2003-12-31|0.288739
BAP|2004-12-31|0.384986
BAP|2005-12-31|0.769971
BAP|2006-12-31|1.05871
BAP|2007-12-31|1.251203
BAP|2008-12-31|1.443696
BAP|2009-12-31|1.443696
BAP|2010-12-31|1.636189
BAP|2011-12-31|1.876805
BAP|2012-12-31|2.213667
BAP|2013-12-31|0.0
BAP|2014-12-31|1.9
BAP|2015-12-31|2.187
BAP|2016-12-31|2.316
BAP|2017-12-31|8.951
BAP|2018-12-31|0.44
BAP|2019-12-31|0.0
BAP|2020-12-31|0.0
BAP|2021-12-31|0.0
BAP|2022-12-31|0.398
BAP|2023-12-31|0.679
BAP|2024-12-31|3.841
OC|2014-12-31|0.64
OC|2015-12-31|0.68
OC|2016-12-31|0.74
OC|2017-12-31|0.81
OC|2018-12-31|0.63
OC|2019-12-31|0.88
OC|2020-12-31|0.96
OC|2021-12-31|1.04
OC|2022-12-31|1.4
OC|2023-12-31|2.08
OC|2024-12-31|2.4
OC|2025-12-31|0.69
BIP|2008-12-31|0.350398
BIP|2009-12-31|0.420636
BIP|2010-12-31|0.436508
BIP|2011-12-31|0.52381
BIP|2012-12-31|0.59524
BIP|2013-12-31|0.68254
BIP|2014-12-31|0.761904
BIP|2015-12-31|0.841268
BIP|2016-12-31|0.91865
BIP|2017-12-31|1.035716
BIP|2018-12-31|1.119048
BIP|2019-12-31|0.59762
BIP|2020-12-31|1.290237
BIP|2021-12-31|1.36
BIP|2022-12-31|1.44
BIP|2023-12-31|1.532
BIP|2024-12-31|1.215
AVY|1973-12-31|0.007875
AVY|1974-12-31|0.0
AVY|1975-12-31|0.0
AVY|1976-12-31|0.0
AVY|1977-12-31|0.0
AVY|1978-12-31|0.0
AVY|1979-12-31|0.0
AVY|1980-12-31|0.0
